item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The dog is	16.719259695028374	
1	sentence	2	wary	13.305608390790846	
1	sentence	3		0.0	
1	sentence	4	, but not	20.723104550162404	
1	sentence	5	good	12.756956217314348	
1	sentence	6	.	5.464670307076951	
2	sentence	1	The dog is	16.719259695028374	
2	sentence	2	wary	13.305608390790846	
2	sentence	3		0.0	
2	sentence	4	, but not	20.723104550162404	
2	sentence	5	little	16.532693603303002	
2	sentence	6	.	3.6471208484715048	
3	sentence	1	The dog is	16.719259695028374	
3	sentence	2	wary	13.305608390790846	
3	sentence	3		0.0	
3	sentence	4	, but not	20.723104550162404	
3	sentence	5	other	14.076847390320026	
3	sentence	6	.	13.465224801126016	
4	sentence	1	The dog is	16.719259695028374	
4	sentence	2	wary	13.305608390790846	
4	sentence	3		0.0	
4	sentence	4	, but not	20.723104550162404	
4	sentence	5	great	13.156088049991927	
4	sentence	6	.	4.7386317878475355	
5	sentence	1	The dog is	16.719259695028374	
5	sentence	2	wary	13.305608390790846	
5	sentence	3		0.0	
5	sentence	4	, but not	20.723104550162404	
5	sentence	5	last	15.561412639457444	
5	sentence	6	.	6.4533490358837895	
6	sentence	1	The dog is	16.719259695028374	
6	sentence	2	wary	13.305608390790846	
6	sentence	3		0.0	
6	sentence	4	, but not	20.723104550162404	
6	sentence	5	new	14.238934847382792	
6	sentence	6	.	6.0982007342684685	
7	sentence	1	The dog is	16.719259695028374	
7	sentence	2	wary	13.305608390790846	
7	sentence	3		0.0	
7	sentence	4	, but not	20.723104550162404	
7	sentence	5	old	14.678274847970888	
7	sentence	6	.	5.090031899569952	
8	sentence	1	The dog is	16.719259695028374	
8	sentence	2	wary	13.305608390790846	
8	sentence	3		0.0	
8	sentence	4	, but not	20.723104550162404	
8	sentence	5	big	12.130972388842691	
8	sentence	6	.	5.341657308290215	
9	sentence	1	The dog is	16.719259695028374	
9	sentence	2	wary	13.305608390790846	
9	sentence	3		0.0	
9	sentence	4	, but not	20.723104550162404	
9	sentence	5	nice	14.276270217093296	
9	sentence	6	.	2.9595207956752283	
10	sentence	1	The dog is	16.719259695028374	
10	sentence	2	wary	13.305608390790846	
10	sentence	3		0.0	
10	sentence	4	, but not	20.723104550162404	
10	sentence	5	wrong	13.445371123910412	
10	sentence	6	.	2.8112063972241597	
11	sentence	1	The dog is	16.719259695028374	
11	sentence	2	wary	13.305608390790846	
11	sentence	3		0.0	
11	sentence	4	, but not	20.723104550162404	
11	sentence	5	bad	11.687978100889062	
11	sentence	6	.	4.758616171877794	
12	sentence	1	The dog is	16.719259695028374	
12	sentence	2	wary	13.305608390790846	
12	sentence	3		0.0	
12	sentence	4	, but not	20.723104550162404	
12	sentence	5	same	18.504985139952865	
12	sentence	6	.	6.455522896590695	
13	sentence	1	The dog is	16.719259695028374	
13	sentence	2	wary	13.305608390790846	
13	sentence	3		0.0	
13	sentence	4	, but not	20.723104550162404	
13	sentence	5	next	13.351680479165182	
13	sentence	6	.	10.586934163175705	
14	sentence	1	The dog is	16.719259695028374	
14	sentence	2	wary	13.305608390790846	
14	sentence	3		0.0	
14	sentence	4	, but not	20.723104550162404	
14	sentence	5	dead	10.68587784600889	
14	sentence	6	.	2.4126720322756783	
15	sentence	1	The dog is	16.719259695028374	
15	sentence	2	wary	13.305608390790846	
15	sentence	3		0.0	
15	sentence	4	, but not	20.723104550162404	
15	sentence	5	many	12.001828552517997	
15	sentence	6	.	8.148811794260046	
16	sentence	1	The dog is	16.719259695028374	
16	sentence	2	wary	13.305608390790846	
16	sentence	3		0.0	
16	sentence	4	, but not	20.723104550162404	
16	sentence	5	real	12.87797696907349	
16	sentence	6	.	4.770023437144222	
17	sentence	1	The dog is	16.719259695028374	
17	sentence	2	wary	13.305608390790846	
17	sentence	3		0.0	
17	sentence	4	, but not	20.723104550162404	
17	sentence	5	live	16.678512877455354	
17	sentence	6	.	6.036533259113893	
18	sentence	1	The dog is	16.719259695028374	
18	sentence	2	wary	13.305608390790846	
18	sentence	3		0.0	
18	sentence	4	, but not	20.723104550162404	
18	sentence	5	ready	8.247763732260472	
18	sentence	6	.	5.512479764190303	
19	sentence	1	The dog is	16.719259695028374	
19	sentence	2	wary	13.305608390790846	
19	sentence	3		0.0	
19	sentence	4	, but not	20.723104550162404	
19	sentence	5	happy	8.918380498284046	
19	sentence	6	.	2.876104566475193	
20	sentence	1	The dog is	16.719259695028374	
20	sentence	2	wary	13.305608390790846	
20	sentence	3		0.0	
20	sentence	4	, but not	20.723104550162404	
20	sentence	5	whole	14.464763202438935	
20	sentence	6	.	5.368906927423522	
21	sentence	1	The dog is	16.719259695028374	
21	sentence	2	wary	13.305608390790846	
21	sentence	3		0.0	
21	sentence	4	, but not	20.723104550162404	
21	sentence	5	hard	11.431968854398304	
21	sentence	6	.	5.956857136622172	
22	sentence	1	The dog is	16.719259695028374	
22	sentence	2	wary	13.305608390790846	
22	sentence	3		0.0	
22	sentence	4	, but not	20.723104550162404	
22	sentence	5	open	13.826583740229294	
22	sentence	6	.	5.931735286845339	
23	sentence	1	The dog is	16.719259695028374	
23	sentence	2	wary	13.305608390790846	
23	sentence	3		0.0	
23	sentence	4	, but not	20.723104550162404	
23	sentence	5	few	18.338043644552144	
23	sentence	6	.	5.109480729625424	
24	sentence	1	The dog is	16.719259695028374	
24	sentence	2	wary	13.305608390790846	
24	sentence	3		0.0	
24	sentence	4	, but not	20.723104550162404	
24	sentence	5	true	12.34803925973328	
