item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	This party is	14.995861450707167	
1	sentence	2	memorable	18.50786068987529	
1	sentence	3		0.0	
1	sentence	4	, but not	21.116419241657198	
1	sentence	5	good	8.259780504041558	
1	sentence	6	.	4.298829497893919	
2	sentence	1	This party is	14.995861450707167	
2	sentence	2	memorable	18.50786068987529	
2	sentence	3		0.0	
2	sentence	4	, but not	21.116419241657198	
2	sentence	5	little	15.871231817750157	
2	sentence	6	.	4.0624692692642395	
3	sentence	1	This party is	14.995861450707167	
3	sentence	2	memorable	18.50786068987529	
3	sentence	3		0.0	
3	sentence	4	, but not	21.116419241657198	
3	sentence	5	other	12.324878012176283	
3	sentence	6	.	7.846407132011333	
4	sentence	1	This party is	14.995861450707167	
4	sentence	2	memorable	18.50786068987529	
4	sentence	3		0.0	
4	sentence	4	, but not	21.116419241657198	
4	sentence	5	great	6.159247696018731	
4	sentence	6	.	2.775320153329824	
5	sentence	1	This party is	14.995861450707167	
5	sentence	2	memorable	18.50786068987529	
5	sentence	3		0.0	
5	sentence	4	, but not	21.116419241657198	
5	sentence	5	last	10.955301739266945	
5	sentence	6	.	3.9432209707048904	
6	sentence	1	This party is	14.995861450707167	
6	sentence	2	memorable	18.50786068987529	
6	sentence	3		0.0	
6	sentence	4	, but not	21.116419241657198	
6	sentence	5	new	11.32821516078579	
6	sentence	6	.	4.540073001912199	
7	sentence	1	This party is	14.995861450707167	
7	sentence	2	memorable	18.50786068987529	
7	sentence	3		0.0	
7	sentence	4	, but not	21.116419241657198	
7	sentence	5	old	12.609879406018889	
7	sentence	6	.	4.589538995918661	
8	sentence	1	This party is	14.995861450707167	
8	sentence	2	memorable	18.50786068987529	
8	sentence	3		0.0	
8	sentence	4	, but not	21.116419241657198	
8	sentence	5	big	11.5275059048832	
8	sentence	6	.	5.899599984566322	
9	sentence	1	This party is	14.995861450707167	
9	sentence	2	memorable	18.50786068987529	
9	sentence	3		0.0	
9	sentence	4	, but not	21.116419241657198	
9	sentence	5	nice	12.041692755126789	
9	sentence	6	.	3.1448052726863702	
10	sentence	1	This party is	14.995861450707167	
10	sentence	2	memorable	18.50786068987529	
10	sentence	3		0.0	
10	sentence	4	, but not	21.116419241657198	
10	sentence	5	wrong	13.987633797942056	
10	sentence	6	.	3.185393178289993	
11	sentence	1	This party is	14.995861450707167	
11	sentence	2	memorable	18.50786068987529	
11	sentence	3		0.0	
11	sentence	4	, but not	21.116419241657198	
11	sentence	5	bad	9.404574076411999	
11	sentence	6	.	4.288247749351632	
12	sentence	1	This party is	14.995861450707167	
12	sentence	2	memorable	18.50786068987529	
12	sentence	3		0.0	
12	sentence	4	, but not	21.116419241657198	
12	sentence	5	same	17.01212895118265	
12	sentence	6	.	5.24118057210724	
13	sentence	1	This party is	14.995861450707167	
13	sentence	2	memorable	18.50786068987529	
13	sentence	3		0.0	
13	sentence	4	, but not	21.116419241657198	
13	sentence	5	next	14.146518250115152	
13	sentence	6	.	9.571566478677372	
14	sentence	1	This party is	14.995861450707167	
14	sentence	2	memorable	18.50786068987529	
14	sentence	3		0.0	
14	sentence	4	, but not	21.116419241657198	
14	sentence	5	dead	11.445614645848364	
14	sentence	6	.	2.9661280251560758	
15	sentence	1	This party is	14.995861450707167	
15	sentence	2	memorable	18.50786068987529	
15	sentence	3		0.0	
15	sentence	4	, but not	21.116419241657198	
15	sentence	5	many	8.526741605739259	
15	sentence	6	.	10.687952644708899	
16	sentence	1	This party is	14.995861450707167	
16	sentence	2	memorable	18.50786068987529	
16	sentence	3		0.0	
16	sentence	4	, but not	21.116419241657198	
16	sentence	5	real	10.20676720137407	
16	sentence	6	.	4.3387955142320225	
17	sentence	1	This party is	14.995861450707167	
17	sentence	2	memorable	18.50786068987529	
17	sentence	3		0.0	
17	sentence	4	, but not	21.116419241657198	
17	sentence	5	live	14.453456375040611	
17	sentence	6	.	4.164678558672007	
18	sentence	1	This party is	14.995861450707167	
18	sentence	2	memorable	18.50786068987529	
18	sentence	3		0.0	
18	sentence	4	, but not	21.116419241657198	
18	sentence	5	ready	12.780805395474797	
18	sentence	6	.	5.159788406725209	
19	sentence	1	This party is	14.995861450707167	
19	sentence	2	memorable	18.50786068987529	
19	sentence	3		0.0	
19	sentence	4	, but not	21.116419241657198	
19	sentence	5	happy	11.189550364909332	
19	sentence	6	.	3.7711984198670816	
20	sentence	1	This party is	14.995861450707167	
20	sentence	2	memorable	18.50786068987529	
20	sentence	3		0.0	
20	sentence	4	, but not	21.116419241657198	
20	sentence	5	whole	12.977135286254951	
20	sentence	6	.	3.1607693902700595	
21	sentence	1	This party is	14.995861450707167	
21	sentence	2	memorable	18.50786068987529	
21	sentence	3		0.0	
21	sentence	4	, but not	21.116419241657198	
21	sentence	5	hard	10.589873002713649	
21	sentence	6	.	6.195372995797766	
22	sentence	1	This party is	14.995861450707167	
22	sentence	2	memorable	18.50786068987529	
22	sentence	3		0.0	
22	sentence	4	, but not	21.116419241657198	
22	sentence	5	open	14.934402418525437	
22	sentence	6	.	7.193316086041282	
23	sentence	1	This party is	14.995861450707167	
23	sentence	2	memorable	18.50786068987529	
23	sentence	3		0.0	
23	sentence	4	, but not	21.116419241657198	
23	sentence	5	few	14.290290242791633	
23	sentence	6	.	5.806967377089199	
24	sentence	1	This party is	14.995861450707167	
24	sentence	2	memorable	18.50786068987529	
24	sentence	3		0.0	
24	sentence	4	, but not	21.116419241657198	
24	sentence	5	true	9.433588237543159	
24	sentence	6	.	2.8824880465272678	
25	sentence	1	This party is	14.995861450707167	
25	sentence	2	memorable	18.50786068987529	
25	sentence	3		0.0	
25	sentence	4	, but not	21.116419241657198	
25	sentence	5	young	14.884750339290742	
25	sentence	6	.	3.96914357170414	
26	sentence	1	This party is	14.995861450707167	
26	sentence	2	memorable	18.50786068987529	
26	sentence	3		0.0	
26	sentence	4	, but not	21.116419241657198	
26	sentence	5	second	14.612120689420603	
26	sentence	6	.	8.267068440854521	
27	sentence	1	This party is	14.995861450707167	
27	sentence	2	memorable	18.50786068987529	
27	sentence	3		0.0	
27	sentence	4	, but not	21.116419241657198	
27	sentence	5	easy	9.31693722097714	
27	sentence	6	.	4.110517438296989	
28	sentence	1	This party is	14.995861450707167	
28	sentence	2	memorable	18.50786068987529	
28	sentence	3		0.0	
28	sentence	4	, but not	21.116419241657198	
28	sentence	5	different	12.363071919279896	
28	sentence	6	.	4.805962995660325	
29	sentence	1	This party is	14.995861450707167	
29	sentence	2	memorable	18.50786068987529	
29	sentence	3		0.0	
29	sentence	4	, but not	21.116419241657198	
29	sentence	5	married	16.813190427554208	
29	sentence	6	.	4.4585078219834	
30	sentence	1	This party is	14.995861450707167	
30	sentence	2	memorable	18.50786068987529	
30	sentence	3		0.0	
30	sentence	4	, but not	21.116419241657198	
30	sentence	5	important	9.773965293241174	
30	sentence	6	.	2.8177749306085627	
31	sentence	1	This party is	14.995861450707167	
31	sentence	2	memorable	18.50786068987529	
31	sentence	3		0.0	
31	sentence	4	, but not	21.116419241657198	
31	sentence	5	able	11.12963986451597	
31	sentence	6	.	9.05612346715188	
32	sentence	1	This party is	14.995861450707167	
32	sentence	2	memorable	18.50786068987529	
32	sentence	3		0.0	
32	sentence	4	, but not	21.116419241657198	
32	sentence	5	high	10.475588467423503	
32	sentence	6	.	5.452441652670002	
33	sentence	1	This party is	14.995861450707167	
33	sentence	2	memorable	18.50786068987529	
33	sentence	3		0.0	
33	sentence	4	, but not	21.116419241657198	
33	sentence	5	free	14.178812464363567	
33	sentence	6	.	2.7178358121921846	
34	sentence	1	This party is	14.995861450707167	
34	sentence	2	memorable	18.50786068987529	
34	sentence	3		0.0	
34	sentence	4	, but not	21.116419241657198	
34	sentence	5	stupid	12.831778301468118	
34	sentence	6	.	2.3586531415529244	
35	sentence	1	This party is	14.995861450707167	
35	sentence	2	memorable	18.50786068987529	
35	sentence	3		0.0	
35	sentence	4	, but not	21.116419241657198	
35	sentence	5	full	10.895798493790826	
35	sentence	6	.	6.736361622351817	
36	sentence	1	This party is	14.995861450707167	
36	sentence	2	memorable	18.50786068987529	
36	sentence	3		0.0	
36	sentence	4	, but not	21.116419241657198	
36	sentence	5	hot	12.702711513371012	
36	sentence	6	.	4.099902669085736	
37	sentence	1	This party is	14.995861450707167	
37	sentence	2	memorable	18.50786068987529	
37	sentence	3		0.0	
37	sentence	4	, but not	21.116419241657198	
37	sentence	5	clear	11.916544419746941	
37	sentence	6	.	3.8843705713714476	
38	sentence	1	This party is	14.995861450707167	
38	sentence	2	memorable	18.50786068987529	
38	sentence	3		0.0	
38	sentence	4	, but not	21.116419241657198	
38	sentence	5	alive	14.54208385054444	
