item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The air is	14.871124841793485	
1	sentence	2	cool	6.612348372467663	
1	sentence	3		0.0	
1	sentence	4	, but not	17.772323224873418	
1	sentence	5	good	8.150103727933327	
1	sentence	6	.	4.183829170810882	
2	sentence	1	The air is	14.871124841793485	
2	sentence	2	cool	6.612348372467663	
2	sentence	3		0.0	
2	sentence	4	, but not	17.772323224873418	
2	sentence	5	little	16.833483004494813	
2	sentence	6	.	4.11832132306254	
3	sentence	1	The air is	14.871124841793485	
3	sentence	2	cool	6.612348372467663	
3	sentence	3		0.0	
3	sentence	4	, but not	17.772323224873418	
3	sentence	5	other	15.559171361551401	
3	sentence	6	.	9.039747967067328	
4	sentence	1	The air is	14.871124841793485	
4	sentence	2	cool	6.612348372467663	
4	sentence	3		0.0	
4	sentence	4	, but not	17.772323224873418	
4	sentence	5	great	7.385190938233487	
4	sentence	6	.	3.520147777166002	
5	sentence	1	The air is	14.871124841793485	
5	sentence	2	cool	6.612348372467663	
5	sentence	3		0.0	
5	sentence	4	, but not	17.772323224873418	
5	sentence	5	last	13.535004353956488	
5	sentence	6	.	5.175743925176355	
6	sentence	1	The air is	14.871124841793485	
6	sentence	2	cool	6.612348372467663	
6	sentence	3		0.0	
6	sentence	4	, but not	17.772323224873418	
6	sentence	5	new	13.874588913599329	
6	sentence	6	.	4.615392459892264	
7	sentence	1	The air is	14.871124841793485	
7	sentence	2	cool	6.612348372467663	
7	sentence	3		0.0	
7	sentence	4	, but not	17.772323224873418	
7	sentence	5	old	14.293324016752853	
7	sentence	6	.	4.5665927266752435	
8	sentence	1	The air is	14.871124841793485	
8	sentence	2	cool	6.612348372467663	
8	sentence	3		0.0	
8	sentence	4	, but not	17.772323224873418	
8	sentence	5	big	11.22655140034656	
8	sentence	6	.	4.805782757842221	
9	sentence	1	The air is	14.871124841793485	
9	sentence	2	cool	6.612348372467663	
9	sentence	3		0.0	
