item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	This child is	14.777557680591574	
1	sentence	2	content	13.012907677634415	
1	sentence	3		0.0	
1	sentence	4	, but not	21.343842907782747	
1	sentence	5	good	10.193527288980048	
1	sentence	6	.	4.185419666366061	
2	sentence	1	This child is	14.777557680591574	
2	sentence	2	content	13.012907677634415	
2	sentence	3		0.0	
2	sentence	4	, but not	21.343842907782747	
2	sentence	5	little	14.215576851673209	
2	sentence	6	.	4.058353724429092	
3	sentence	1	This child is	14.777557680591574	
3	sentence	2	content	13.012907677634415	
3	sentence	3		0.0	
3	sentence	4	, but not	21.343842907782747	
3	sentence	5	other	12.749084915349659	
3	sentence	6	.	4.866675967102612	
4	sentence	1	This child is	14.777557680591574	
4	sentence	2	content	13.012907677634415	
4	sentence	3		0.0	
4	sentence	4	, but not	21.343842907782747	
4	sentence	5	great	13.302918582131351	
4	sentence	6	.	3.9612227387360024	
5	sentence	1	This child is	14.777557680591574	
5	sentence	2	content	13.012907677634415	
5	sentence	3		0.0	
5	sentence	4	, but not	21.343842907782747	
5	sentence	5	last	16.42128049035166	
5	sentence	6	.	4.3862926508514075	
6	sentence	1	This child is	14.777557680591574	
6	sentence	2	content	13.012907677634415	
6	sentence	3		0.0	
6	sentence	4	, but not	21.343842907782747	
6	sentence	5	new	11.911735784828817	
6	sentence	6	.	3.3244542221940394	
7	sentence	1	This child is	14.777557680591574	
7	sentence	2	content	13.012907677634415	
7	sentence	3		0.0	
7	sentence	4	, but not	21.343842907782747	
7	sentence	5	old	12.160205311905747	
7	sentence	6	.	3.6879192608397835	
8	sentence	1	This child is	14.777557680591574	
8	sentence	2	content	13.012907677634415	
8	sentence	3		0.0	
8	sentence	4	, but not	21.343842907782747	
8	sentence	5	big	13.91635455639606	
8	sentence	6	.	5.560745663259046	
9	sentence	1	This child is	14.777557680591574	
9	sentence	2	content	13.012907677634415	
9	sentence	3		0.0	
9	sentence	4	, but not	21.343842907782747	
9	sentence	5	nice	13.589835174773965	
9	sentence	6	.	3.0126273184351553	
10	sentence	1	This child is	14.777557680591574	
10	sentence	2	content	13.012907677634415	
10	sentence	3		0.0	
10	sentence	4	, but not	21.343842907782747	
10	sentence	5	wrong	14.413073472756816	
10	sentence	6	.	2.53138460487759	
11	sentence	1	This child is	14.777557680591574	
11	sentence	2	content	13.012907677634415	
11	sentence	3		0.0	
11	sentence	4	, but not	21.343842907782747	
11	sentence	5	bad	13.543925438022043	
11	sentence	6	.	4.689786651210687	
12	sentence	1	This child is	14.777557680591574	
12	sentence	2	content	13.012907677634415	
12	sentence	3		0.0	
12	sentence	4	, but not	21.343842907782747	
12	sentence	5	same	16.275516250647584	
12	sentence	6	.	4.379424007741249	
13	sentence	1	This child is	14.777557680591574	
13	sentence	2	content	13.012907677634415	
13	sentence	3		0.0	
13	sentence	4	, but not	21.343842907782747	
13	sentence	5	next	15.620044964789594	
13	sentence	6	.	4.9648219944010945	
14	sentence	1	This child is	14.777557680591574	
14	sentence	2	content	13.012907677634415	
14	sentence	3		0.0	
14	sentence	4	, but not	21.343842907782747	
14	sentence	5	dead	10.134640429324623	
14	sentence	6	.	2.627134053936299	
15	sentence	1	This child is	14.777557680591574	
15	sentence	2	content	13.012907677634415	
15	sentence	3		0.0	
15	sentence	4	, but not	21.343842907782747	
15	sentence	5	many	12.417645454051682	
15	sentence	6	.	8.137418287605687	
16	sentence	1	This child is	14.777557680591574	
16	sentence	2	content	13.012907677634415	
16	sentence	3		0.0	
16	sentence	4	, but not	21.343842907782747	
16	sentence	5	real	10.30531326031846	
16	sentence	6	.	3.6779735041403874	
17	sentence	1	This child is	14.777557680591574	
17	sentence	2	content	13.012907677634415	
17	sentence	3		0.0	
17	sentence	4	, but not	21.343842907782747	
17	sentence	5	live	13.40778121987663	
17	sentence	6	.	2.5300924992216576	
18	sentence	1	This child is	14.777557680591574	
18	sentence	2	content	13.012907677634415	
18	sentence	3		0.0	
18	sentence	4	, but not	21.343842907782747	
18	sentence	5	ready	6.378561348260192	
18	sentence	6	.	4.957804070349987	
19	sentence	1	This child is	14.777557680591574	
19	sentence	2	content	13.012907677634415	
19	sentence	3		0.0	
19	sentence	4	, but not	21.343842907782747	
19	sentence	5	happy	6.664652424178664	
19	sentence	6	.	3.2112098379763108	
20	sentence	1	This child is	14.777557680591574	
20	sentence	2	content	13.012907677634415	
20	sentence	3		0.0	
20	sentence	4	, but not	21.343842907782747	
20	sentence	5	whole	12.409511362596476	
20	sentence	6	.	2.785836720447434	
21	sentence	1	This child is	14.777557680591574	
21	sentence	2	content	13.012907677634415	
21	sentence	3		0.0	
21	sentence	4	, but not	21.343842907782747	
21	sentence	5	hard	13.070486093282076	
21	sentence	6	.	5.000714773636163	
22	sentence	1	This child is	14.777557680591574	
22	sentence	2	content	13.012907677634415	
22	sentence	3		0.0	
22	sentence	4	, but not	21.343842907782747	
22	sentence	5	open	11.941102166428943	
22	sentence	6	.	6.281103595530462	
23	sentence	1	This child is	14.777557680591574	
23	sentence	2	content	13.012907677634415	
23	sentence	3		0.0	
23	sentence	4	, but not	21.343842907782747	
23	sentence	5	few	16.498064552586474	
23	sentence	6	.	5.247955656655329	
24	sentence	1	This child is	14.777557680591574	
24	sentence	2	content	13.012907677634415	
24	sentence	3		0.0	
24	sentence	4	, but not	21.343842907782747	
24	sentence	5	true	9.774461979136866	
24	sentence	6	.	1.5659051317935881	
25	sentence	1	This child is	14.777557680591574	
25	sentence	2	content	13.012907677634415	
25	sentence	3		0.0	
25	sentence	4	, but not	21.343842907782747	
25	sentence	5	young	11.825210625249134	
25	sentence	6	.	3.0227718870789486	
26	sentence	1	This child is	14.777557680591574	
26	sentence	2	content	13.012907677634415	
26	sentence	3		0.0	
26	sentence	4	, but not	21.343842907782747	
26	sentence	5	second	17.495453858694212	
26	sentence	6	.	7.626368400913835	
27	sentence	1	This child is	14.777557680591574	
27	sentence	2	content	13.012907677634415	
27	sentence	3		0.0	
27	sentence	4	, but not	21.343842907782747	
27	sentence	5	easy	11.394863253509353	
27	sentence	6	.	4.868573623672233	
28	sentence	1	This child is	14.777557680591574	
28	sentence	2	content	13.012907677634415	
28	sentence	3		0.0	
28	sentence	4	, but not	21.343842907782747	
28	sentence	5	different	14.586993336198944	
28	sentence	6	.	4.36288202845066	
29	sentence	1	This child is	14.777557680591574	
29	sentence	2	content	13.012907677634415	
29	sentence	3		0.0	
29	sentence	4	, but not	21.343842907782747	
29	sentence	5	married	10.261373756814823	
29	sentence	6	.	3.886413037333094	
30	sentence	1	This child is	14.777557680591574	
30	sentence	2	content	13.012907677634415	
30	sentence	3		0.0	
30	sentence	4	, but not	21.343842907782747	
30	sentence	5	important	12.818362278839613	
30	sentence	6	.	2.279708289292671	
31	sentence	1	This child is	14.777557680591574	
