item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	This glove is	20.305918666727848	
1	sentence	2	snug	12.740748572297038	
1	sentence	3		0.0	
1	sentence	4	, but not	19.073515412181386	
1	sentence	5	good	9.102315255451217	
1	sentence	6	.	4.478354619892968	
2	sentence	1	This glove is	20.305918666727848	
2	sentence	2	snug	12.740748572297038	
2	sentence	3		0.0	
2	sentence	4	, but not	19.073515412181386	
2	sentence	5	little	15.309452552498602	
2	sentence	6	.	3.0607277701937674	
3	sentence	1	This glove is	20.305918666727848	
3	sentence	2	snug	12.740748572297038	
3	sentence	3		0.0	
3	sentence	4	, but not	19.073515412181386	
3	sentence	5	other	14.977594829393727	
3	sentence	6	.	7.210078891055579	
4	sentence	1	This glove is	20.305918666727848	
4	sentence	2	snug	12.740748572297038	
4	sentence	3		0.0	
4	sentence	4	, but not	19.073515412181386	
4	sentence	5	great	8.10695121704004	
4	sentence	6	.	3.2586608832452653	
5	sentence	1	This glove is	20.305918666727848	
5	sentence	2	snug	12.740748572297038	
5	sentence	3		0.0	
5	sentence	4	, but not	19.073515412181386	
5	sentence	5	last	14.223644901790484	
5	sentence	6	.	5.978203623247263	
6	sentence	1	This glove is	20.305918666727848	
6	sentence	2	snug	12.740748572297038	
6	sentence	3		0.0	
6	sentence	4	, but not	19.073515412181386	
6	sentence	5	new	14.932114361338359	
6	sentence	6	.	3.407521842560776	
7	sentence	1	This glove is	20.305918666727848	
7	sentence	2	snug	12.740748572297038	
7	sentence	3		0.0	
7	sentence	4	, but not	19.073515412181386	
7	sentence	5	old	13.59587795719468	
7	sentence	6	.	4.005152955176493	
8	sentence	1	This glove is	20.305918666727848	
8	sentence	2	snug	12.740748572297038	
8	sentence	3		0.0	
8	sentence	4	, but not	19.073515412181386	
8	sentence	5	big	6.870085012703686	
8	sentence	6	.	4.99708456384175	
9	sentence	1	This glove is	20.305918666727848	
9	sentence	2	snug	12.740748572297038	
9	sentence	3		0.0	
9	sentence	4	, but not	19.073515412181386	
9	sentence	5	nice	11.688229883489925	
9	sentence	6	.	2.912121689166835	
10	sentence	1	This glove is	20.305918666727848	
10	sentence	2	snug	12.740748572297038	
10	sentence	3		0.0	
10	sentence	4	, but not	19.073515412181386	
10	sentence	5	wrong	11.638720893820746	
10	sentence	6	.	2.797623895389618	
11	sentence	1	This glove is	20.305918666727848	
11	sentence	2	snug	12.740748572297038	
11	sentence	3		0.0	
11	sentence	4	, but not	19.073515412181386	
11	sentence	5	bad	7.6542048248518855	
11	sentence	6	.	3.823999157473774	
12	sentence	1	This glove is	20.305918666727848	
12	sentence	2	snug	12.740748572297038	
12	sentence	3		0.0	
12	sentence	4	, but not	19.073515412181386	
12	sentence	5	same	17.438317094493964	
12	sentence	6	.	6.344296212832889	
13	sentence	1	This glove is	20.305918666727848	
13	sentence	2	snug	12.740748572297038	
13	sentence	3		0.0	
13	sentence	4	, but not	19.073515412181386	
13	sentence	5	next	15.568356610968682	
13	sentence	6	.	11.522849302628437	
14	sentence	1	This glove is	20.305918666727848	
14	sentence	2	snug	12.740748572297038	
14	sentence	3		0.0	
