item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	This fish is	17.3735222868161	
1	sentence	2	small	8.353676152106617	
1	sentence	3		0.0	
1	sentence	4	, but not	18.771450415668127	
1	sentence	5	good	10.859372568338085	
1	sentence	6	.	6.500896047471925	
2	sentence	1	This fish is	17.3735222868161	
2	sentence	2	small	8.353676152106617	
2	sentence	3		0.0	
2	sentence	4	, but not	18.771450415668127	
2	sentence	5	little	13.865596284751014	
2	sentence	6	.	2.9255910264171083	
3	sentence	1	This fish is	17.3735222868161	
3	sentence	2	small	8.353676152106617	
3	sentence	3		0.0	
3	sentence	4	, but not	18.771450415668127	
3	sentence	5	other	13.235991189582789	
3	sentence	6	.	9.71546505058489	
4	sentence	1	This fish is	17.3735222868161	
4	sentence	2	small	8.353676152106617	
4	sentence	3		0.0	
4	sentence	4	, but not	18.771450415668127	
4	sentence	5	great	8.840995184701818	
4	sentence	6	.	4.458174175640726	
5	sentence	1	This fish is	17.3735222868161	
5	sentence	2	small	8.353676152106617	
5	sentence	3		0.0	
5	sentence	4	, but not	18.771450415668127	
5	sentence	5	last	13.66159459188117	
5	sentence	6	.	9.41542549375084	
6	sentence	1	This fish is	17.3735222868161	
6	sentence	2	small	8.353676152106617	
6	sentence	3		0.0	
6	sentence	4	, but not	18.771450415668127	
6	sentence	5	new	14.061034617469096	
6	sentence	6	.	4.733547292757427	
7	sentence	1	This fish is	17.3735222868161	
7	sentence	2	small	8.353676152106617	
7	sentence	3		0.0	
7	sentence	4	, but not	18.771450415668127	
7	sentence	5	old	12.853468753394937	
7	sentence	6	.	4.201751482857295	
8	sentence	1	This fish is	17.3735222868161	
8	sentence	2	small	8.353676152106617	
8	sentence	3		0.0	
8	sentence	4	, but not	18.771450415668127	
8	sentence	5	big	5.781167915667967	
8	sentence	6	.	4.022806286356957	
9	sentence	1	This fish is	17.3735222868161	
9	sentence	2	small	8.353676152106617	
9	sentence	3		0.0	
9	sentence	4	, but not	18.771450415668127	
9	sentence	5	nice	15.647633733710402	
9	sentence	6	.	4.206874502061197	
10	sentence	1	This fish is	17.3735222868161	
10	sentence	2	small	8.353676152106617	
