item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	Chris's opponent was	23.18618332154476	
1	sentence	2	intimidating	15.045328476609535	
1	sentence	3		0.0	
1	sentence	4	, but not	21.713537502008045	
1	sentence	5	good	9.756595045504032	
1	sentence	6	.	6.278785957327435	
2	sentence	1	Chris's opponent was	23.18618332154476	
2	sentence	2	intimidating	15.045328476609535	
2	sentence	3		0.0	
2	sentence	4	, but not	21.713537502008045	
2	sentence	5	little	15.653283019825944	
2	sentence	6	.	4.275192546324637	
3	sentence	1	Chris's opponent was	23.18618332154476	
3	sentence	2	intimidating	15.045328476609535	
3	sentence	3		0.0	
3	sentence	4	, but not	21.713537502008045	
3	sentence	5	other	13.99720841608089	
3	sentence	6	.	9.449907327318229	
4	sentence	1	Chris's opponent was	23.18618332154476	
4	sentence	2	intimidating	15.045328476609535	
4	sentence	3		0.0	
4	sentence	4	, but not	21.713537502008045	
4	sentence	5	great	8.804124856079245	
4	sentence	6	.	3.7877569094921526	
5	sentence	1	Chris's opponent was	23.18618332154476	
5	sentence	2	intimidating	15.045328476609535	
5	sentence	3		0.0	
5	sentence	4	, but not	21.713537502008045	
5	sentence	5	last	11.52239733222197	
5	sentence	6	.	9.044057164367345	
6	sentence	1	Chris's opponent was	23.18618332154476	
6	sentence	2	intimidating	15.045328476609535	
6	sentence	3		0.0	
6	sentence	4	, but not	21.713537502008045	
6	sentence	5	new	14.043129159722467	
6	sentence	6	.	5.80026005370555	
7	sentence	1	Chris's opponent was	23.18618332154476	
7	sentence	2	intimidating	15.045328476609535	
7	sentence	3		0.0	
7	sentence	4	, but not	21.713537502008045	
7	sentence	5	old	14.085681795129545	
7	sentence	6	.	6.444575168967372	
8	sentence	1	Chris's opponent was	23.18618332154476	
8	sentence	2	intimidating	15.045328476609535	
8	sentence	3		0.0	
8	sentence	4	, but not	21.713537502008045	
8	sentence	5	big	10.483236879872674	
8	sentence	6	.	5.618155879874163	
9	sentence	1	Chris's opponent was	23.18618332154476	
9	sentence	2	intimidating	15.045328476609535	
9	sentence	3		0.0	
9	sentence	4	, but not	21.713537502008045	
9	sentence	5	nice	12.704063984937397	
9	sentence	6	.	3.9293110139031064	
10	sentence	1	Chris's opponent was	23.18618332154476	
10	sentence	2	intimidating	15.045328476609535	
10	sentence	3		0.0	
10	sentence	4	, but not	21.713537502008045	
10	sentence	5	wrong	12.08438710423818	
10	sentence	6	.	4.565188660313599	
11	sentence	1	Chris's opponent was	23.18618332154476	
11	sentence	2	intimidating	15.045328476609535	
11	sentence	3		0.0	
11	sentence	4	, but not	21.713537502008045	
11	sentence	5	bad	7.98446379723434	
11	sentence	6	.	5.239942640986329	
12	sentence	1	Chris's opponent was	23.18618332154476	
12	sentence	2	intimidating	15.045328476609535	
12	sentence	3		0.0	
12	sentence	4	, but not	21.713537502008045	
12	sentence	5	same	17.374133169191964	
12	sentence	6	.	7.2529906262376596	
13	sentence	1	Chris's opponent was	23.18618332154476	
13	sentence	2	intimidating	15.045328476609535	
13	sentence	3		0.0	
13	sentence	4	, but not	21.713537502008045	
13	sentence	5	next	14.148399052384988	
13	sentence	6	.	12.336084401706504	
14	sentence	1	Chris's opponent was	23.18618332154476	
14	sentence	2	intimidating	15.045328476609535	
14	sentence	3		0.0	
14	sentence	4	, but not	21.713537502008045	
14	sentence	5	dead	11.035298437419875	
14	sentence	6	.	3.486667570557237	
15	sentence	1	Chris's opponent was	23.18618332154476	
15	sentence	2	intimidating	15.045328476609535	
15	sentence	3		0.0	
15	sentence	4	, but not	21.713537502008045	
15	sentence	5	many	9.644467860586307	
15	sentence	6	.	9.092468216793415	
16	sentence	1	Chris's opponent was	23.18618332154476	
16	sentence	2	intimidating	15.045328476609535	
16	sentence	3		0.0	
16	sentence	4	, but not	21.713537502008045	
16	sentence	5	real	11.97517674507909	
16	sentence	6	.	5.487217232605065	
17	sentence	1	Chris's opponent was	23.18618332154476	
17	sentence	2	intimidating	15.045328476609535	
17	sentence	3		0.0	
17	sentence	4	, but not	21.713537502008045	
17	sentence	5	live	17.49807074670974	
17	sentence	6	.	4.555063009761401	
18	sentence	1	Chris's opponent was	23.18618332154476	
18	sentence	2	intimidating	15.045328476609535	
18	sentence	3		0.0	
18	sentence	4	, but not	21.713537502008045	
18	sentence	5	ready	12.405127868791284	
18	sentence	6	.	6.36580986659462	
19	sentence	1	Chris's opponent was	23.18618332154476	
19	sentence	2	intimidating	15.045328476609535	
19	sentence	3		0.0	
19	sentence	4	, but not	21.713537502008045	
19	sentence	5	happy	14.724466636270224	
19	sentence	6	.	4.578182293551587	
20	sentence	1	Chris's opponent was	23.18618332154476	
20	sentence	2	intimidating	15.045328476609535	
20	sentence	3		0.0	
20	sentence	4	, but not	21.713537502008045	
20	sentence	5	whole	15.419826890238733	
20	sentence	6	.	5.07827103797335	
21	sentence	1	Chris's opponent was	23.18618332154476	
21	sentence	2	intimidating	15.045328476609535	
21	sentence	3		0.0	
21	sentence	4	, but not	21.713537502008045	
21	sentence	5	hard	8.361174595684236	
21	sentence	6	.	5.944268694509617	
22	sentence	1	Chris's opponent was	23.18618332154476	
22	sentence	2	intimidating	15.045328476609535	
22	sentence	3		0.0	
22	sentence	4	, but not	21.713537502008045	
22	sentence	5	open	15.786851625792035	
22	sentence	6	.	5.937958995014762	
23	sentence	1	Chris's opponent was	23.18618332154476	
23	sentence	2	intimidating	15.045328476609535	
23	sentence	3		0.0	
23	sentence	4	, but not	21.713537502008045	
23	sentence	5	few	16.47741287587087	
23	sentence	6	.	5.2482156944234335	
24	sentence	1	Chris's opponent was	23.18618332154476	
24	sentence	2	intimidating	15.045328476609535	
24	sentence	3		0.0	
24	sentence	4	, but not	21.713537502008045	
24	sentence	5	true	12.07363337304503	
24	sentence	6	.	3.6054329418329636	
25	sentence	1	Chris's opponent was	23.18618332154476	
25	sentence	2	intimidating	15.045328476609535	
25	sentence	3		0.0	
25	sentence	4	, but not	21.713537502008045	
25	sentence	5	young	16.480802997884673	
25	sentence	6	.	4.332907516197084	
26	sentence	1	Chris's opponent was	23.18618332154476	
26	sentence	2	intimidating	15.045328476609535	
26	sentence	3		0.0	
26	sentence	4	, but not	21.713537502008045	
26	sentence	5	second	14.081796363081253	
26	sentence	6	.	7.768098615559271	
27	sentence	1	Chris's opponent was	23.18618332154476	
27	sentence	2	intimidating	15.045328476609535	
27	sentence	3		0.0	
27	sentence	4	, but not	21.713537502008045	
27	sentence	5	easy	8.827415434589689	
27	sentence	6	.	5.108421316496108	
28	sentence	1	Chris's opponent was	23.18618332154476	
28	sentence	2	intimidating	15.045328476609535	
28	sentence	3		0.0	
28	sentence	4	, but not	21.713537502008045	
28	sentence	5	different	14.471869525572586	
28	sentence	6	.	7.929138354312982	
29	sentence	1	Chris's opponent was	23.18618332154476	
29	sentence	2	intimidating	15.045328476609535	
29	sentence	3		0.0	
29	sentence	4	, but not	21.713537502008045	
29	sentence	5	married	19.427908709959418	
29	sentence	6	.	4.284933643669507	
30	sentence	1	Chris's opponent was	23.18618332154476	
30	sentence	2	intimidating	15.045328476609535	
30	sentence	3		0.0	
30	sentence	4	, but not	21.713537502008045	
30	sentence	5	important	13.323465693395233	
30	sentence	6	.	4.252281705507297	
31	sentence	1	Chris's opponent was	23.18618332154476	
31	sentence	2	intimidating	15.045328476609535	
31	sentence	3		0.0	
31	sentence	4	, but not	21.713537502008045	
31	sentence	5	able	10.383470432037761	
31	sentence	6	.	14.026062977312048	
32	sentence	1	Chris's opponent was	23.18618332154476	
32	sentence	2	intimidating	15.045328476609535	
32	sentence	3		0.0	
32	sentence	4	, but not	21.713537502008045	
32	sentence	5	high	12.355916065142797	
32	sentence	6	.	5.017535364821149	
33	sentence	1	Chris's opponent was	23.18618332154476	
33	sentence	2	intimidating	15.045328476609535	
33	sentence	3		0.0	
