item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	Mistakes happened	22.259371911732806	
1	sentence	2	once	8.869078575726506	
1	sentence	3		0.0	
1	sentence	4	, but not	19.620684235294192	
1	sentence	5	always	5.084274952314971	
1	sentence	6	.	5.122778428190136	
2	sentence	1	Mistakes happened	22.259371911732806	
2	sentence	2	once	8.869078575726506	
2	sentence	3		0.0	
2	sentence	4	, but not	19.620684235294192	
2	sentence	5	actually	11.966167605896292	
2	sentence	6	.	4.783975013747515	
3	sentence	1	Mistakes happened	22.259371911732806	
3	sentence	2	once	8.869078575726506	
3	sentence	3		0.0	
3	sentence	4	, but not	19.620684235294192	
3	sentence	5	sometimes	10.617416368214629	
3	sentence	6	.	3.494452193265891	
4	sentence	1	Mistakes happened	22.259371911732806	
4	sentence	2	once	8.869078575726506	
4	sentence	3		0.0	
4	sentence	4	, but not	19.620684235294192	
4	sentence	5	finally	13.659951813600129	
4	sentence	6	.	4.060338404220049	
5	sentence	1	Mistakes happened	22.259371911732806	
5	sentence	2	once	8.869078575726506	
5	sentence	3		0.0	
5	sentence	4	, but not	19.620684235294192	
5	sentence	5	absolutely	14.979600835033391	
5	sentence	6	.	6.08982311537964	
6	sentence	1	Mistakes happened	22.259371911732806	
6	sentence	2	once	8.869078575726506	
6	sentence	3		0.0	
6	sentence	4	, but not	19.620684235294192	
6	sentence	5	completely	10.23606066233023	
6	sentence	6	.	5.550644778208571	
7	sentence	1	Mistakes happened	22.259371911732806	
7	sentence	2	once	8.869078575726506	
7	sentence	3		0.0	
7	sentence	4	, but not	19.620684235294192	
7	sentence	5	forever	8.332320034453078	
7	sentence	6	.	3.4956629511279655	
8	sentence	1	Mistakes happened	22.259371911732806	
8	sentence	2	once	8.869078575726506	
8	sentence	3		0.0	
8	sentence	4	, but not	19.620684235294192	
8	sentence	5	seriously	12.571854729843725	
8	sentence	6	.	4.343452460452085	
9	sentence	1	Mistakes happened	22.259371911732806	
9	sentence	2	once	8.869078575726506	
9	sentence	3		0.0	
9	sentence	4	, but not	19.620684235294192	
9	sentence	5	anywhere	10.982889132326546	
9	sentence	6	.	8.634679293281964	
10	sentence	1	Mistakes happened	22.259371911732806	
10	sentence	2	once	8.869078575726506	
10	sentence	3		0.0	
10	sentence	4	, but not	19.620684235294192	
10	sentence	5	quickly	10.972597690498915	
10	sentence	6	.	4.325777115492311	
11	sentence	1	Mistakes happened	22.259371911732806	
11	sentence	2	once	8.869078575726506	
11	sentence	3		0.0	
11	sentence	4	, but not	19.620684235294192	
11	sentence	5	forward	17.485561416616584	
11	sentence	6	.	4.1203878665953075	
12	sentence	1	Mistakes happened	22.259371911732806	
12	sentence	2	once	8.869078575726506	
12	sentence	3		0.0	
12	sentence	4	, but not	19.620684235294192	
12	sentence	5	often	5.363574777316171	
12	sentence	6	.	4.735419151929418	
13	sentence	1	Mistakes happened	22.259371911732806	
13	sentence	2	once	8.869078575726506	
13	sentence	3		0.0	
13	sentence	4	, but not	19.620684235294192	
13	sentence	5	obviously	14.939601798026322	
13	sentence	6	.	5.5352072715018235	
14	sentence	1	Mistakes happened	22.259371911732806	
14	sentence	2	once	8.869078575726506	
14	sentence	3		0.0	
14	sentence	4	, but not	19.620684235294192	
14	sentence	5	suddenly	11.091736264127015	
14	sentence	6	.	3.2189490572651374	
15	sentence	1	Mistakes happened	22.259371911732806	
15	sentence	2	once	8.869078575726506	
15	sentence	3		0.0	
15	sentence	4	, but not	19.620684235294192	
15	sentence	5	immediately	10.310291126165033	
15	sentence	6	.	3.6608454079756587	
