item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	Zack's carpet was	37.76654087914282	
1	sentence	2	dirty	9.065679511164422	
1	sentence	3		0.0	
1	sentence	4	, but not	18.820525493109177	
1	sentence	5	good	8.507582050502538	
1	sentence	6	.	4.900203296957713	
2	sentence	1	Zack's carpet was	37.76654087914282	
2	sentence	2	dirty	9.065679511164422	
2	sentence	3		0.0	
2	sentence	4	, but not	18.820525493109177	
2	sentence	5	little	13.47198715895794	
2	sentence	6	.	4.006220967438351	
3	sentence	1	Zack's carpet was	37.76654087914282	
3	sentence	2	dirty	9.065679511164422	
3	sentence	3		0.0	
3	sentence	4	, but not	18.820525493109177	
3	sentence	5	other	13.585137984613601	
3	sentence	6	.	10.699165913545153	
4	sentence	1	Zack's carpet was	37.76654087914282	
4	sentence	2	dirty	9.065679511164422	
4	sentence	3		0.0	
4	sentence	4	, but not	18.820525493109177	
4	sentence	5	great	9.213674021884886	
4	sentence	6	.	3.6763159353513717	
5	sentence	1	Zack's carpet was	37.76654087914282	
5	sentence	2	dirty	9.065679511164422	
5	sentence	3		0.0	
5	sentence	4	, but not	18.820525493109177	
5	sentence	5	last	11.480333815473944	
5	sentence	6	.	7.225820807054353	
6	sentence	1	Zack's carpet was	37.76654087914282	
6	sentence	2	dirty	9.065679511164422	
6	sentence	3		0.0	
6	sentence	4	, but not	18.820525493109177	
6	sentence	5	new	12.099780239421005	
6	sentence	6	.	4.242207649750357	
7	sentence	1	Zack's carpet was	37.76654087914282	
7	sentence	2	dirty	9.065679511164422	
7	sentence	3		0.0	
7	sentence	4	, but not	18.820525493109177	
7	sentence	5	old	10.729179637843128	
7	sentence	6	.	4.307399393386413	
8	sentence	1	Zack's carpet was	37.76654087914282	
8	sentence	2	dirty	9.065679511164422	
8	sentence	3		0.0	
8	sentence	4	, but not	18.820525493109177	
8	sentence	5	big	9.136581766739726	
8	sentence	6	.	5.944824542437206	
9	sentence	1	Zack's carpet was	37.76654087914282	
9	sentence	2	dirty	9.065679511164422	
9	sentence	3		0.0	
9	sentence	4	, but not	18.820525493109177	
9	sentence	5	nice	11.87595513828211	
9	sentence	6	.	3.5293636394951364	
10	sentence	1	Zack's carpet was	37.76654087914282	
10	sentence	2	dirty	9.065679511164422	
10	sentence	3		0.0	
10	sentence	4	, but not	18.820525493109177	
10	sentence	5	wrong	11.712029530646923	
10	sentence	6	.	3.790708819711562	
11	sentence	1	Zack's carpet was	37.76654087914282	
11	sentence	2	dirty	9.065679511164422	
11	sentence	3		0.0	
11	sentence	4	, but not	18.820525493109177	
11	sentence	5	bad	6.3135126941896536	
11	sentence	6	.	4.634701984000537	
12	sentence	1	Zack's carpet was	37.76654087914282	
12	sentence	2	dirty	9.065679511164422	
12	sentence	3		0.0	
12	sentence	4	, but not	18.820525493109177	
12	sentence	5	same	16.565792696357455	
12	sentence	6	.	6.916957164369835	
13	sentence	1	Zack's carpet was	37.76654087914282	
13	sentence	2	dirty	9.065679511164422	
13	sentence	3		0.0	
13	sentence	4	, but not	18.820525493109177	
13	sentence	5	next	13.491601436323542	
13	sentence	6	.	13.081349893371778	
14	sentence	1	Zack's carpet was	37.76654087914282	
14	sentence	2	dirty	9.065679511164422	
14	sentence	3		0.0	
14	sentence	4	, but not	18.820525493109177	
14	sentence	5	dead	9.203272511160703	
14	sentence	6	.	2.770533016243058	
15	sentence	1	Zack's carpet was	37.76654087914282	
15	sentence	2	dirty	9.065679511164422	
15	sentence	3		0.0	
15	sentence	4	, but not	18.820525493109177	
15	sentence	5	many	9.528416031575894	
15	sentence	6	.	9.240105003600085	
16	sentence	1	Zack's carpet was	37.76654087914282	
16	sentence	2	dirty	9.065679511164422	
16	sentence	3		0.0	
16	sentence	4	, but not	18.820525493109177	
16	sentence	5	real	12.19666288216625	
16	sentence	6	.	4.6497566573264635	
17	sentence	1	Zack's carpet was	37.76654087914282	
17	sentence	2	dirty	9.065679511164422	
17	sentence	3		0.0	
17	sentence	4	, but not	18.820525493109177	
17	sentence	5	live	14.442574688755219	
17	sentence	6	.	4.116755249043783	
18	sentence	1	Zack's carpet was	37.76654087914282	
18	sentence	2	dirty	9.065679511164422	
18	sentence	3		0.0	
18	sentence	4	, but not	18.820525493109177	
18	sentence	5	ready	10.24220181882724	
18	sentence	6	.	5.716087272824368	
19	sentence	1	Zack's carpet was	37.76654087914282	
19	sentence	2	dirty	9.065679511164422	
19	sentence	3		0.0	
19	sentence	4	, but not	18.820525493109177	
19	sentence	5	happy	13.21995139963272	
19	sentence	6	.	4.596120084036578	
20	sentence	1	Zack's carpet was	37.76654087914282	
20	sentence	2	dirty	9.065679511164422	
20	sentence	3		0.0	
20	sentence	4	, but not	18.820525493109177	
20	sentence	5	whole	12.335250629815121	
20	sentence	6	.	3.148943863196733	
21	sentence	1	Zack's carpet was	37.76654087914282	
21	sentence	2	dirty	9.065679511164422	
21	sentence	3		0.0	
21	sentence	4	, but not	18.820525493109177	
21	sentence	5	hard	9.358711806871716	
21	sentence	6	.	4.6700733118381885	
22	sentence	1	Zack's carpet was	37.76654087914282	
22	sentence	2	dirty	9.065679511164422	
22	sentence	3		0.0	
22	sentence	4	, but not	18.820525493109177	
22	sentence	5	open	11.157754900348419	
22	sentence	6	.	3.7394696845747037	
23	sentence	1	Zack's carpet was	37.76654087914282	
23	sentence	2	dirty	9.065679511164422	
23	sentence	3		0.0	
23	sentence	4	, but not	18.820525493109177	
23	sentence	5	few	15.689820390036445	
23	sentence	6	.	5.734805176613674	
24	sentence	1	Zack's carpet was	37.76654087914282	
24	sentence	2	dirty	9.065679511164422	
24	sentence	3		0.0	
24	sentence	4	, but not	18.820525493109177	
24	sentence	5	true	11.383814400087322	
24	sentence	6	.	2.6528987748620563	
25	sentence	1	Zack's carpet was	37.76654087914282	
25	sentence	2	dirty	9.065679511164422	
25	sentence	3		0.0	
25	sentence	4	, but not	18.820525493109177	
25	sentence	5	young	15.640344421036232	
25	sentence	6	.	3.8450787270247266	
26	sentence	1	Zack's carpet was	37.76654087914282	
26	sentence	2	dirty	9.065679511164422	
26	sentence	3		0.0	
26	sentence	4	, but not	18.820525493109177	
26	sentence	5	second	14.706718026701182	
26	sentence	6	.	9.764418192326477	
27	sentence	1	Zack's carpet was	37.76654087914282	
27	sentence	2	dirty	9.065679511164422	
27	sentence	3		0.0	
27	sentence	4	, but not	18.820525493109177	
27	sentence	5	easy	10.728695334698298	
27	sentence	6	.	5.982454346445988	
28	sentence	1	Zack's carpet was	37.76654087914282	
28	sentence	2	dirty	9.065679511164422	
28	sentence	3		0.0	
28	sentence	4	, but not	18.820525493109177	
28	sentence	5	different	14.465215860776006	
28	sentence	6	.	6.363527312852368	
29	sentence	1	Zack's carpet was	37.76654087914282	
29	sentence	2	dirty	9.065679511164422	
29	sentence	3		0.0	
29	sentence	4	, but not	18.820525493109177	
29	sentence	5	married	16.933224686828	
29	sentence	6	.	4.223889089676356	
30	sentence	1	Zack's carpet was	37.76654087914282	
30	sentence	2	dirty	9.065679511164422	
30	sentence	3		0.0	
30	sentence	4	, but not	18.820525493109177	
30	sentence	5	important	13.199885839791254	
30	sentence	6	.	3.444247361791322	
31	sentence	1	Zack's carpet was	37.76654087914282	
31	sentence	2	dirty	9.065679511164422	
31	sentence	3		0.0	
31	sentence	4	, but not	18.820525493109177	
31	sentence	5	able	12.4804975457054	
31	sentence	6	.	12.495326577793396	
32	sentence	1	Zack's carpet was	37.76654087914282	
32	sentence	2	dirty	9.065679511164422	
32	sentence	3		0.0	
32	sentence	4	, but not	18.820525493109177	
32	sentence	5	high	11.619692733329286	
32	sentence	6	.	5.210318973340512	
33	sentence	1	Zack's carpet was	37.76654087914282	
33	sentence	2	dirty	9.065679511164422	
33	sentence	3		0.0	
33	sentence	4	, but not	18.820525493109177	
33	sentence	5	free	12.951592422948806	
33	sentence	6	.	2.7697864395556624	
34	sentence	1	Zack's carpet was	37.76654087914282	
34	sentence	2	dirty	9.065679511164422	
34	sentence	3		0.0	
34	sentence	4	, but not	18.820525493109177	
34	sentence	5	stupid	12.363098060642827	
34	sentence	6	.	2.9057452604034455	
35	sentence	1	Zack's carpet was	37.76654087914282	
35	sentence	2	dirty	9.065679511164422	
35	sentence	3		0.0	
35	sentence	4	, but not	18.820525493109177	
35	sentence	5	full	9.607852754217616	
35	sentence	6	.	4.13477387137468	
36	sentence	1	Zack's carpet was	37.76654087914282	
