item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The water was	15.93897647185562	
1	sentence	2	hot	6.881540433112355	
1	sentence	3		0.0	
1	sentence	4	, but not	19.021484468919958	
1	sentence	5	good	8.566470973949775	
1	sentence	6	.	4.330519365107203	
2	sentence	1	The water was	15.93897647185562	
2	sentence	2	hot	6.881540433112355	
2	sentence	3		0.0	
2	sentence	4	, but not	19.021484468919958	
2	sentence	5	little	15.868056330084626	
2	sentence	6	.	3.3790256931740155	
3	sentence	1	The water was	15.93897647185562	
3	sentence	2	hot	6.881540433112355	
3	sentence	3		0.0	
3	sentence	4	, but not	19.021484468919958	
3	sentence	5	other	15.323875705530561	
3	sentence	6	.	10.015382843702126	
4	sentence	1	The water was	15.93897647185562	
4	sentence	2	hot	6.881540433112355	
4	sentence	3		0.0	
4	sentence	4	, but not	19.021484468919958	
4	sentence	5	great	8.181240842906739	
4	sentence	6	.	3.377928443861511	
5	sentence	1	The water was	15.93897647185562	
5	sentence	2	hot	6.881540433112355	
5	sentence	3		0.0	
5	sentence	4	, but not	19.021484468919958	
5	sentence	5	last	12.9426011699617	
5	sentence	6	.	6.44172025696305	
6	sentence	1	The water was	15.93897647185562	
6	sentence	2	hot	6.881540433112355	
6	sentence	3		0.0	
6	sentence	4	, but not	19.021484468919958	
6	sentence	5	new	14.452658375540608	
6	sentence	6	.	4.585578235469291	
7	sentence	1	The water was	15.93897647185562	
7	sentence	2	hot	6.881540433112355	
7	sentence	3		0.0	
7	sentence	4	, but not	19.021484468919958	
7	sentence	5	old	13.66342035970273	
7	sentence	6	.	4.642320127503155	
8	sentence	1	The water was	15.93897647185562	
8	sentence	2	hot	6.881540433112355	
8	sentence	3		0.0	
8	sentence	4	, but not	19.021484468919958	
8	sentence	5	big	11.420304303086185	
8	sentence	6	.	6.174922194818368	
9	sentence	1	The water was	15.93897647185562	
9	sentence	2	hot	6.881540433112355	
9	sentence	3		0.0	
9	sentence	4	, but not	19.021484468919958	
9	sentence	5	nice	11.662169696369984	
9	sentence	6	.	3.126748814172284	
10	sentence	1	The water was	15.93897647185562	
10	sentence	2	hot	6.881540433112355	
10	sentence	3		0.0	
10	sentence	4	, but not	19.021484468919958	
10	sentence	5	wrong	12.907797384871895	
10	sentence	6	.	3.7915157623094102	
11	sentence	1	The water was	15.93897647185562	
11	sentence	2	hot	6.881540433112355	
11	sentence	3		0.0	
11	sentence	4	, but not	19.021484468919958	
11	sentence	5	bad	6.072684012325256	
11	sentence	6	.	4.41691794545585	
12	sentence	1	The water was	15.93897647185562	
12	sentence	2	hot	6.881540433112355	
12	sentence	3		0.0	
12	sentence	4	, but not	19.021484468919958	
12	sentence	5	same	18.600956962579136	
12	sentence	6	.	6.320933401609082	
13	sentence	1	The water was	15.93897647185562	
13	sentence	2	hot	6.881540433112355	
13	sentence	3		0.0	
13	sentence	4	, but not	19.021484468919958	
13	sentence	5	next	16.744424884433222	
13	sentence	6	.	12.27177802475709	
