item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The building was	14.497481697887029	
1	sentence	2	big	11.787744548723973	
1	sentence	3		0.0	
1	sentence	4	, but not	20.10795975627872	
1	sentence	5	good	9.749443318950552	
1	sentence	6	.	5.760066332337704	
2	sentence	1	The building was	14.497481697887029	
2	sentence	2	big	11.787744548723973	
2	sentence	3		0.0	
2	sentence	4	, but not	20.10795975627872	
2	sentence	5	little	15.044351615152635	
2	sentence	6	.	2.4579175720299675	
3	sentence	1	The building was	14.497481697887029	
3	sentence	2	big	11.787744548723973	
3	sentence	3		0.0	
3	sentence	4	, but not	20.10795975627872	
3	sentence	5	other	13.380990450455826	
3	sentence	6	.	9.427716749842702	
4	sentence	1	The building was	14.497481697887029	
4	sentence	2	big	11.787744548723973	
4	sentence	3		0.0	
4	sentence	4	, but not	20.10795975627872	
4	sentence	5	great	7.067867812918329	
4	sentence	6	.	3.495207541068481	
5	sentence	1	The building was	14.497481697887029	
5	sentence	2	big	11.787744548723973	
5	sentence	3		0.0	
5	sentence	4	, but not	20.10795975627872	
5	sentence	5	last	12.494990867658911	
5	sentence	6	.	9.01364650411118	
6	sentence	1	The building was	14.497481697887029	
6	sentence	2	big	11.787744548723973	
6	sentence	3		0.0	
6	sentence	4	, but not	20.10795975627872	
6	sentence	5	new	10.523469813284915	
6	sentence	6	.	4.466236722313174	
7	sentence	1	The building was	14.497481697887029	
7	sentence	2	big	11.787744548723973	
7	sentence	3		0.0	
7	sentence	4	, but not	20.10795975627872	
7	sentence	5	old	11.161440144591108	
7	sentence	6	.	5.176696709062135	
9	sentence	1	The building was	14.497481697887029	
9	sentence	2	big	11.787744548723973	
9	sentence	3		0.0	
9	sentence	4	, but not	20.10795975627872	
9	sentence	5	nice	11.730694463779763	
9	sentence	6	.	3.6959752721714993	
10	sentence	1	The building was	14.497481697887029	
10	sentence	2	big	11.787744548723973	
10	sentence	3		0.0	
10	sentence	4	, but not	20.10795975627872	
10	sentence	5	wrong	14.023363537624105	
10	sentence	6	.	5.322012074047458	
11	sentence	1	The building was	14.497481697887029	
