item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The novel was	17.295165615221798	
1	sentence	2	enjoyable	15.961068675254854	
1	sentence	3		0.0	
1	sentence	4	, but not	19.468832669662827	
1	sentence	5	good	7.158220618375614	
1	sentence	6	.	4.465926121645716	
2	sentence	1	The novel was	17.295165615221798	
2	sentence	2	enjoyable	15.961068675254854	
2	sentence	3		0.0	
2	sentence	4	, but not	19.468832669662827	
2	sentence	5	little	17.589218799944614	
2	sentence	6	.	5.023759760921175	
3	sentence	1	The novel was	17.295165615221798	
3	sentence	2	enjoyable	15.961068675254854	
3	sentence	3		0.0	
3	sentence	4	, but not	19.468832669662827	
3	sentence	5	other	13.571021648630781	
3	sentence	6	.	10.041229772334995	
4	sentence	1	The novel was	17.295165615221798	
4	sentence	2	enjoyable	15.961068675254854	
4	sentence	3		0.0	
4	sentence	4	, but not	19.468832669662827	
4	sentence	5	great	5.259179932381239	
4	sentence	6	.	3.172407112288644	
5	sentence	1	The novel was	17.295165615221798	
5	sentence	2	enjoyable	15.961068675254854	
5	sentence	3		0.0	
5	sentence	4	, but not	19.468832669662827	
5	sentence	5	last	12.104804884548614	
5	sentence	6	.	8.400209153985266	
6	sentence	1	The novel was	17.295165615221798	
6	sentence	2	enjoyable	15.961068675254854	
6	sentence	3		0.0	
6	sentence	4	, but not	19.468832669662827	
6	sentence	5	new	11.452668686256153	
6	sentence	6	.	5.544434484685915	
7	sentence	1	The novel was	17.295165615221798	
7	sentence	2	enjoyable	15.961068675254854	
7	sentence	3		0.0	
7	sentence	4	, but not	19.468832669662827	
7	sentence	5	old	14.812378663946465	
7	sentence	6	.	8.000925976574928	
8	sentence	1	The novel was	17.295165615221798	
8	sentence	2	enjoyable	15.961068675254854	
8	sentence	3		0.0	
8	sentence	4	, but not	19.468832669662827	
8	sentence	5	big	12.368860167377335	
8	sentence	6	.	7.207995837188328	
9	sentence	1	The novel was	17.295165615221798	
9	sentence	2	enjoyable	15.961068675254854	
9	sentence	3		0.0	
9	sentence	4	, but not	19.468832669662827	
9	sentence	5	nice	11.259849993276013	
9	sentence	6	.	3.46494134623904	
10	sentence	1	The novel was	17.295165615221798	
10	sentence	2	enjoyable	15.961068675254854	
10	sentence	3		0.0	
10	sentence	4	, but not	19.468832669662827	
10	sentence	5	wrong	14.182509403426515	
10	sentence	6	.	3.9389857259447427	
11	sentence	1	The novel was	17.295165615221798	
11	sentence	2	enjoyable	15.961068675254854	
11	sentence	3		0.0	
11	sentence	4	, but not	19.468832669662827	
11	sentence	5	bad	9.019804858873275	
11	sentence	6	.	4.522762260172254	
12	sentence	1	The novel was	17.295165615221798	
12	sentence	2	enjoyable	15.961068675254854	
12	sentence	3		0.0	
12	sentence	4	, but not	19.468832669662827	
12	sentence	5	same	18.03236718435342	
12	sentence	6	.	7.61576326273103	
13	sentence	1	The novel was	17.295165615221798	
13	sentence	2	enjoyable	15.961068675254854	
13	sentence	3		0.0	
13	sentence	4	, but not	19.468832669662827	
13	sentence	5	next	13.738865708983226	
13	sentence	6	.	14.931916237324565	
14	sentence	1	The novel was	17.295165615221798	
14	sentence	2	enjoyable	15.961068675254854	
14	sentence	3		0.0	
14	sentence	4	, but not	19.468832669662827	
14	sentence	5	dead	13.73245969920389	
14	sentence	6	.	4.277829728292967	
15	sentence	1	The novel was	17.295165615221798	
15	sentence	2	enjoyable	15.961068675254854	
15	sentence	3		0.0	
15	sentence	4	, but not	19.468832669662827	
15	sentence	5	many	8.574289993188602	
15	sentence	6	.	13.474183033444158	
16	sentence	1	The novel was	17.295165615221798	
16	sentence	2	enjoyable	15.961068675254854	
16	sentence	3		0.0	
16	sentence	4	, but not	19.468832669662827	
16	sentence	5	real	12.362057909570408	
16	sentence	6	.	6.3045620291081494	
17	sentence	1	The novel was	17.295165615221798	
17	sentence	2	enjoyable	15.961068675254854	
17	sentence	3		0.0	
17	sentence	4	, but not	19.468832669662827	
17	sentence	5	live	15.511833480866715	
17	sentence	6	.	5.937934917443641	
18	sentence	1	The novel was	17.295165615221798	
18	sentence	2	enjoyable	15.961068675254854	
18	sentence	3		0.0	
18	sentence	4	, but not	19.468832669662827	
18	sentence	5	ready	13.021810875504281	
18	sentence	6	.	6.534643171154829	
19	sentence	1	The novel was	17.295165615221798	
19	sentence	2	enjoyable	15.961068675254854	
19	sentence	3		0.0	
19	sentence	4	, but not	19.468832669662827	
19	sentence	5	happy	13.322893335133163	
19	sentence	6	.	4.250258845567849	
20	sentence	1	The novel was	17.295165615221798	
20	sentence	2	enjoyable	15.961068675254854	
20	sentence	3		0.0	
20	sentence	4	, but not	19.468832669662827	
20	sentence	5	whole	14.175332911371312	
20	sentence	6	.	4.917883113466409	
21	sentence	1	The novel was	17.295165615221798	
21	sentence	2	enjoyable	15.961068675254854	
21	sentence	3		0.0	
21	sentence	4	, but not	19.468832669662827	
21	sentence	5	hard	9.824045265311218	
21	sentence	6	.	4.776747270862354	
22	sentence	1	The novel was	17.295165615221798	
22	sentence	2	enjoyable	15.961068675254854	
22	sentence	3		0.0	
22	sentence	4	, but not	19.468832669662827	
22	sentence	5	open	14.32479546599954	
22	sentence	6	.	7.314863792642667	
23	sentence	1	The novel was	17.295165615221798	
23	sentence	2	enjoyable	15.961068675254854	
