item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The character was	15.910397770796445	
1	sentence	2	angry	14.344555584653074	
1	sentence	3		0.0	
1	sentence	4	, but not	21.65651115066965	
1	sentence	5	good	10.708523145613297	
1	sentence	6	.	4.820209350527197	
2	sentence	1	The character was	15.910397770796445	
2	sentence	2	angry	14.344555584653074	
2	sentence	3		0.0	
2	sentence	4	, but not	21.65651115066965	
2	sentence	5	little	16.629327215169795	
2	sentence	6	.	3.683646523861748	
3	sentence	1	The character was	15.910397770796445	
3	sentence	2	angry	14.344555584653074	
3	sentence	3		0.0	
3	sentence	4	, but not	21.65651115066965	
3	sentence	5	other	13.85388495415786	
3	sentence	6	.	10.031139894174178	
4	sentence	1	The character was	15.910397770796445	
4	sentence	2	angry	14.344555584653074	
4	sentence	3		0.0	
4	sentence	4	, but not	21.65651115066965	
4	sentence	5	great	10.954626191414356	
4	sentence	6	.	3.856586774124561	
5	sentence	1	The character was	15.910397770796445	
5	sentence	2	angry	14.344555584653074	
5	sentence	3		0.0	
5	sentence	4	, but not	21.65651115066965	
5	sentence	5	last	13.620913127715479	
5	sentence	6	.	8.703760596549934	
6	sentence	1	The character was	15.910397770796445	
6	sentence	2	angry	14.344555584653074	
6	sentence	3		0.0	
6	sentence	4	, but not	21.65651115066965	
6	sentence	5	new	13.729991404198707	
6	sentence	6	.	5.448915320396711	
7	sentence	1	The character was	15.910397770796445	
7	sentence	2	angry	14.344555584653074	
7	sentence	3		0.0	
7	sentence	4	, but not	21.65651115066965	
7	sentence	5	old	12.833050973084504	
7	sentence	6	.	4.994882154014801	
8	sentence	1	The character was	15.910397770796445	
8	sentence	2	angry	14.344555584653074	
8	sentence	3		0.0	
8	sentence	4	, but not	21.65651115066965	
8	sentence	5	big	10.951731379435033	
8	sentence	6	.	6.716913136261647	
9	sentence	1	The character was	15.910397770796445	
9	sentence	2	angry	14.344555584653074	
9	sentence	3		0.0	
9	sentence	4	, but not	21.65651115066965	
9	sentence	5	nice	12.796342996084345	
9	sentence	6	.	2.730571299471227	
10	sentence	1	The character was	15.910397770796445	
10	sentence	2	angry	14.344555584653074	
10	sentence	3		0.0	
10	sentence	4	, but not	21.65651115066965	
10	sentence	5	wrong	11.835232398280212	
10	sentence	6	.	2.813577522031605	
11	sentence	1	The character was	15.910397770796445	
11	sentence	2	angry	14.344555584653074	
11	sentence	3		0.0	
11	sentence	4	, but not	21.65651115066965	
11	sentence	5	bad	9.222945262627597	
11	sentence	6	.	4.401941008288113	
12	sentence	1	The character was	15.910397770796445	
12	sentence	2	angry	14.344555584653074	
12	sentence	3		0.0	
12	sentence	4	, but not	21.65651115066965	
12	sentence	5	same	17.5942792174636	
12	sentence	6	.	6.241079105091067	
13	sentence	1	The character was	15.910397770796445	
13	sentence	2	angry	14.344555584653074	
13	sentence	3		0.0	
13	sentence	4	, but not	21.65651115066965	
13	sentence	5	next	14.373311083877335	
13	sentence	6	.	12.537492596201336	
14	sentence	1	The character was	15.910397770796445	
14	sentence	2	angry	14.344555584653074	
14	sentence	3		0.0	
14	sentence	4	, but not	21.65651115066965	
14	sentence	5	dead	9.808709916299083	
14	sentence	6	.	2.5575875375977457	
15	sentence	1	The character was	15.910397770796445	
15	sentence	2	angry	14.344555584653074	
15	sentence	3		0.0	
15	sentence	4	, but not	21.65651115066965	
15	sentence	5	many	11.563472292692836	
15	sentence	6	.	10.21781399100429	
16	sentence	1	The character was	15.910397770796445	
16	sentence	2	angry	14.344555584653074	
16	sentence	3		0.0	
16	sentence	4	, but not	21.65651115066965	
16	sentence	5	real	11.045179872607848	
16	sentence	6	.	4.6028501091301415	
17	sentence	1	The character was	15.910397770796445	
17	sentence	2	angry	14.344555584653074	
17	sentence	3		0.0	
17	sentence	4	, but not	21.65651115066965	
17	sentence	5	live	16.740937076273724	
17	sentence	6	.	5.251554909572587	
18	sentence	1	The character was	15.910397770796445	
18	sentence	2	angry	14.344555584653074	
18	sentence	3		0.0	
18	sentence	4	, but not	21.65651115066965	
18	sentence	5	ready	9.459549362656201	
18	sentence	6	.	6.629564523749633	
19	sentence	1	The character was	15.910397770796445	
19	sentence	2	angry	14.344555584653074	
19	sentence	3		0.0	
19	sentence	4	, but not	21.65651115066965	
19	sentence	5	happy	8.650598007445826	
19	sentence	6	.	3.0186855792944485	
20	sentence	1	The character was	15.910397770796445	
20	sentence	2	angry	14.344555584653074	
20	sentence	3		0.0	
20	sentence	4	, but not	21.65651115066965	
20	sentence	5	whole	14.645588513278506	
20	sentence	6	.	5.4941845937568194	
21	sentence	1	The character was	15.910397770796445	
21	sentence	2	angry	14.344555584653074	
21	sentence	3		0.0	
21	sentence	4	, but not	21.65651115066965	
21	sentence	5	hard	10.423488731101726	
21	sentence	6	.	6.684653318543405	
22	sentence	1	The character was	15.910397770796445	
22	sentence	2	angry	14.344555584653074	
22	sentence	3		0.0	
22	sentence	4	, but not	21.65651115066965	
22	sentence	5	open	13.581233290508411	
22	sentence	6	.	8.357394417018272	
23	sentence	1	The character was	15.910397770796445	
23	sentence	2	angry	14.344555584653074	
23	sentence	3		0.0	
23	sentence	4	, but not	21.65651115066965	
23	sentence	5	few	18.5558410977436	
23	sentence	6	.	6.738794832896224	
24	sentence	1	The character was	15.910397770796445	
24	sentence	2	angry	14.344555584653074	
24	sentence	3		0.0	
24	sentence	4	, but not	21.65651115066965	
24	sentence	5	true	11.573070300472189	
24	sentence	6	.	3.098607980942206	
25	sentence	1	The character was	15.910397770796445	
25	sentence	2	angry	14.344555584653074	
25	sentence	3		0.0	
25	sentence	4	, but not	21.65651115066965	
25	sentence	5	young	14.530621550829736	
25	sentence	6	.	3.4585676691980645	
