item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	The house is	14.419934032682384	
1	sentence	2	big	8.98753059461236	
1	sentence	3		0.0	
1	sentence	4	, but not	19.03268776276246	
1	sentence	5	good	9.691168717532198	
1	sentence	6	.	5.410446928982322	
2	sentence	1	The house is	14.419934032682384	
2	sentence	2	big	8.98753059461236	
2	sentence	3		0.0	
2	sentence	4	, but not	19.03268776276246	
2	sentence	5	little	14.257211787655283	
2	sentence	6	.	2.4816811028302856	
3	sentence	1	The house is	14.419934032682384	
3	sentence	2	big	8.98753059461236	
3	sentence	3		0.0	
3	sentence	4	, but not	19.03268776276246	
3	sentence	5	other	13.610182786162845	
3	sentence	6	.	8.512452599174972	
4	sentence	1	The house is	14.419934032682384	
4	sentence	2	big	8.98753059461236	
4	sentence	3		0.0	
4	sentence	4	, but not	19.03268776276246	
4	sentence	5	great	7.521600697591832	
4	sentence	6	.	3.671494229751782	
5	sentence	1	The house is	14.419934032682384	
5	sentence	2	big	8.98753059461236	
5	sentence	3		0.0	
5	sentence	4	, but not	19.03268776276246	
5	sentence	5	last	12.609590475165438	
5	sentence	6	.	6.513618636052152	
6	sentence	1	The house is	14.419934032682384	
6	sentence	2	big	8.98753059461236	
6	sentence	3		0.0	
6	sentence	4	, but not	19.03268776276246	
6	sentence	5	new	11.640312765237132	
6	sentence	6	.	4.766699700433647	
7	sentence	1	The house is	14.419934032682384	
7	sentence	2	big	8.98753059461236	
7	sentence	3		0.0	
7	sentence	4	, but not	19.03268776276246	
7	sentence	5	old	10.884304549268364	
7	sentence	6	.	4.596345725274509	
9	sentence	1	The house is	14.419934032682384	
9	sentence	2	big	8.98753059461236	
9	sentence	3		0.0	
9	sentence	4	, but not	19.03268776276246	
9	sentence	5	nice	11.055659807420824	
9	sentence	6	.	3.6732684027780826	
10	sentence	1	The house is	14.419934032682384	
10	sentence	2	big	8.98753059461236	
10	sentence	3		0.0	
10	sentence	4	, but not	19.03268776276246	
10	sentence	5	wrong	13.588080951735165	
10	sentence	6	.	4.867573372574814	
11	sentence	1	The house is	14.419934032682384	
11	sentence	2	big	8.98753059461236	
11	sentence	3		0.0	
11	sentence	4	, but not	19.03268776276246	
11	sentence	5	bad	6.814518106140516	
11	sentence	6	.	4.595250539753815	
12	sentence	1	The house is	14.419934032682384	
12	sentence	2	big	8.98753059461236	
12	sentence	3		0.0	
12	sentence	4	, but not	19.03268776276246	
12	sentence	5	same	16.7564801803281	
12	sentence	6	.	7.743205158742785	
13	sentence	1	The house is	14.419934032682384	
13	sentence	2	big	8.98753059461236	
13	sentence	3		0.0	
13	sentence	4	, but not	19.03268776276246	
13	sentence	5	next	13.014148704443041	
13	sentence	6	.	12.286685480933878	
14	sentence	1	The house is	14.419934032682384	
14	sentence	2	big	8.98753059461236	
14	sentence	3		0.0	
14	sentence	4	, but not	19.03268776276246	
14	sentence	5	dead	12.623800369710327	
14	sentence	6	.	3.3827766347893333	
15	sentence	1	The house is	14.419934032682384	
15	sentence	2	big	8.98753059461236	
15	sentence	3		0.0	
15	sentence	4	, but not	19.03268776276246	
15	sentence	5	many	8.710752035272808	
15	sentence	6	.	7.804384891099514	
16	sentence	1	The house is	14.419934032682384	
16	sentence	2	big	8.98753059461236	
16	sentence	3		0.0	
16	sentence	4	, but not	19.03268776276246	
16	sentence	5	real	12.90314422227015	
16	sentence	6	.	4.635712554057006	
17	sentence	1	The house is	14.419934032682384	
17	sentence	2	big	8.98753059461236	
17	sentence	3		0.0	
17	sentence	4	, but not	19.03268776276246	
17	sentence	5	live	14.212699925889575	
17	sentence	6	.	5.851693185272581	
18	sentence	1	The house is	14.419934032682384	
18	sentence	2	big	8.98753059461236	
18	sentence	3		0.0	
18	sentence	4	, but not	19.03268776276246	
18	sentence	5	ready	10.856225973757898	
18	sentence	6	.	5.925183435778069	
19	sentence	1	The house is	14.419934032682384	
19	sentence	2	big	8.98753059461236	
19	sentence	3		0.0	
19	sentence	4	, but not	19.03268776276246	
19	sentence	5	happy	13.282188481326953	
19	sentence	6	.	4.785123857855279	
20	sentence	1	The house is	14.419934032682384	
20	sentence	2	big	8.98753059461236	
20	sentence	3		0.0	
20	sentence	4	, but not	19.03268776276246	
20	sentence	5	whole	12.497265166233921	
20	sentence	6	.	3.0719885062416603	
21	sentence	1	The house is	14.419934032682384	
21	sentence	2	big	8.98753059461236	
21	sentence	3		0.0	
21	sentence	4	, but not	19.03268776276246	
21	sentence	5	hard	10.382346353431721	
21	sentence	6	.	5.0703175283015485	
22	sentence	1	The house is	14.419934032682384	
22	sentence	2	big	8.98753059461236	
22	sentence	3		0.0	
22	sentence	4	, but not	19.03268776276246	
22	sentence	5	open	10.73480897397117	
22	sentence	6	.	5.6209488781241745	
23	sentence	1	The house is	14.419934032682384	
23	sentence	2	big	8.98753059461236	
23	sentence	3		0.0	
23	sentence	4	, but not	19.03268776276246	
23	sentence	5	few	15.542695423598744	
23	sentence	6	.	4.566421431954985	
24	sentence	1	The house is	14.419934032682384	
24	sentence	2	big	8.98753059461236	
24	sentence	3		0.0	
24	sentence	4	, but not	19.03268776276246	
24	sentence	5	true	12.819348771324961	
24	sentence	6	.	3.8629700821939847	
25	sentence	1	The house is	14.419934032682384	
25	sentence	2	big	8.98753059461236	
25	sentence	3		0.0	
25	sentence	4	, but not	19.03268776276246	
25	sentence	5	young	15.93821699646941	
25	sentence	6	.	3.4730692463188166	
26	sentence	1	The house is	14.419934032682384	
26	sentence	2	big	8.98753059461236	
26	sentence	3		0.0	
26	sentence	4	, but not	19.03268776276246	
26	sentence	5	second	13.872509987315699	
26	sentence	6	.	6.910817383734033	
27	sentence	1	The house is	14.419934032682384	
27	sentence	2	big	8.98753059461236	
27	sentence	3		0.0	
27	sentence	4	, but not	19.03268776276246	
27	sentence	5	easy	9.855369497408766	
27	sentence	6	.	5.664995010871347	
28	sentence	1	The house is	14.419934032682384	
28	sentence	2	big	8.98753059461236	
28	sentence	3		0.0	
28	sentence	4	, but not	19.03268776276246	
28	sentence	5	different	14.465704291504457	
28	sentence	6	.	5.683043558183494	
29	sentence	1	The house is	14.419934032682384	
29	sentence	2	big	8.98753059461236	
29	sentence	3		0.0	
29	sentence	4	, but not	19.03268776276246	
29	sentence	5	married	18.49250883052867	
29	sentence	6	.	4.472589417470744	
30	sentence	1	The house is	14.419934032682384	
30	sentence	2	big	8.98753059461236	
30	sentence	3		0.0	
30	sentence	4	, but not	19.03268776276246	
30	sentence	5	important	12.5267416167306	
30	sentence	6	.	3.2711671176507067	
31	sentence	1	The house is	14.419934032682384	
31	sentence	2	big	8.98753059461236	
31	sentence	3		0.0	
31	sentence	4	, but not	19.03268776276246	
31	sentence	5	able	13.320646553782291	
31	sentence	6	.	11.978181625954965	
32	sentence	1	The house is	14.419934032682384	
32	sentence	2	big	8.98753059461236	
32	sentence	3		0.0	
32	sentence	4	, but not	19.03268776276246	
32	sentence	5	high	9.299048273564994	
32	sentence	6	.	3.8614562909010903	
33	sentence	1	The house is	14.419934032682384	
33	sentence	2	big	8.98753059461236	
33	sentence	3		0.0	
33	sentence	4	, but not	19.03268776276246	
33	sentence	5	free	14.262329991344961	
33	sentence	6	.	2.6629626836425953	
34	sentence	1	The house is	14.419934032682384	
34	sentence	2	big	8.98753059461236	
34	sentence	3		0.0	
34	sentence	4	, but not	19.03268776276246	
34	sentence	5	stupid	12.347549453143623	
34	sentence	6	.	3.353159502484249	
35	sentence	1	The house is	14.419934032682384	
35	sentence	2	big	8.98753059461236	
35	sentence	3		0.0	
35	sentence	4	, but not	19.03268776276246	
35	sentence	5	full	8.14960979376005	
35	sentence	6	.	4.175991577445762	
36	sentence	1	The house is	14.419934032682384	
36	sentence	2	big	8.98753059461236	
36	sentence	3		0.0	
36	sentence	4	, but not	19.03268776276246	
36	sentence	5	hot	10.759255275895413	
36	sentence	6	.	2.9332404707621844	
37	sentence	1	The house is	14.419934032682384	
37	sentence	2	big	8.98753059461236	
37	sentence	3		0.0	
37	sentence	4	, but not	19.03268776276246	
37	sentence	5	clear	12.34868316277811	
37	sentence	6	.	4.454145997992217	
38	sentence	1	The house is	14.419934032682384	
38	sentence	2	big	8.98753059461236	
38	sentence	3		0.0	
38	sentence	4	, but not	19.03268776276246	
38	sentence	5	alive	16.845492896969866	
38	sentence	6	.	3.3893756091029394	
39	sentence	1	The house is	14.419934032682384	
39	sentence	2	big	8.98753059461236	
39	sentence	3		0.0	
39	sentence	4	, but not	19.03268776276246	
39	sentence	5	black	12.27608171861228	
39	sentence	6	.	3.0990551358344494	
40	sentence	1	The house is	14.419934032682384	
40	sentence	2	big	8.98753059461236	
40	sentence	3		0.0	
40	sentence	4	, but not	19.03268776276246	
40	sentence	5	white	12.070616109418294	
40	sentence	6	.	3.79468505859951	
41	sentence	1	The house is	14.419934032682384	
41	sentence	2	big	8.98753059461236	
41	sentence	3		0.0	
41	sentence	4	, but not	19.03268776276246	
41	sentence	5	small	7.370652212860149	
41	sentence	6	.	2.7178084669506974	
42	sentence	1	The house is	14.419934032682384	
42	sentence	2	big	8.98753059461236	
42	sentence	3		0.0	
42	sentence	4	, but not	19.03268776276246	
42	sentence	5	safe	13.796485400467095	
42	sentence	6	.	3.7665913486157687	
43	sentence	1	The house is	14.419934032682384	
43	sentence	2	big	8.98753059461236	
43	sentence	3		0.0	
43	sentence	4	, but not	19.03268776276246	
43	sentence	5	poor	12.480281535495918	
43	sentence	6	.	2.8583640400907417	
44	sentence	1	The house is	14.419934032682384	
44	sentence	2	big	8.98753059461236	
44	sentence	3		0.0	
44	sentence	4	, but not	19.03268776276246	
44	sentence	5	special	12.080049013852816	
44	sentence	6	.	3.7351990113884783	
45	sentence	1	The house is	14.419934032682384	
