item_number	condition_name	region_number	content	metric_value	oovs
1	sentence	1	That mirror is	19.26737081658093	
1	sentence	2	old	11.72113222839179	
1	sentence	3		0.0	
1	sentence	4	, but not	19.7292904194008	
1	sentence	5	good	8.495285290965848	
1	sentence	6	.	4.100843070220654	
2	sentence	1	That mirror is	19.26737081658093	
2	sentence	2	old	11.72113222839179	
2	sentence	3		0.0	
2	sentence	4	, but not	19.7292904194008	
2	sentence	5	little	14.297809324287355	
2	sentence	6	.	3.8161584684209386	
3	sentence	1	That mirror is	19.26737081658093	
3	sentence	2	old	11.72113222839179	
3	sentence	3		0.0	
3	sentence	4	, but not	19.7292904194008	
3	sentence	5	other	13.554437017642778	
3	sentence	6	.	5.471144421986031	
4	sentence	1	That mirror is	19.26737081658093	
4	sentence	2	old	11.72113222839179	
4	sentence	3		0.0	
4	sentence	4	, but not	19.7292904194008	
4	sentence	5	great	8.956837194878178	
4	sentence	6	.	3.396486747750815	
5	sentence	1	That mirror is	19.26737081658093	
5	sentence	2	old	11.72113222839179	
5	sentence	3		0.0	
5	sentence	4	, but not	19.7292904194008	
5	sentence	5	last	11.469666075606225	
5	sentence	6	.	4.14136183879863	
6	sentence	1	That mirror is	19.26737081658093	
6	sentence	2	old	11.72113222839179	
6	sentence	3		0.0	
6	sentence	4	, but not	19.7292904194008	
6	sentence	5	new	5.346070727076657	
6	sentence	6	.	2.6295402632045204	
8	sentence	1	That mirror is	19.26737081658093	
8	sentence	2	old	11.72113222839179	
8	sentence	3		0.0	
8	sentence	4	, but not	19.7292904194008	
8	sentence	5	big	9.763345020585094	
8	sentence	6	.	5.541599866634394	
9	sentence	1	That mirror is	19.26737081658093	
9	sentence	2	old	11.72113222839179	
9	sentence	3		0.0	
9	sentence	4	, but not	19.7292904194008	
9	sentence	5	nice	12.510180375383115	
9	sentence	6	.	3.529629868638672	
10	sentence	1	That mirror is	19.26737081658093	
10	sentence	2	old	11.72113222839179	
10	sentence	3		0.0	
10	sentence	4	, but not	19.7292904194008	
10	sentence	5	wrong	11.111644975790893	
10	sentence	6	.	3.2645512890373163	
11	sentence	1	That mirror is	19.26737081658093	
11	sentence	2	old	11.72113222839179	
11	sentence	3		0.0	
11	sentence	4	, but not	19.7292904194008	
11	sentence	5	bad	6.302734885425383	
11	sentence	6	.	4.5725794427517785	
12	sentence	1	That mirror is	19.26737081658093	
12	sentence	2	old	11.72113222839179	
12	sentence	3		0.0	
12	sentence	4	, but not	19.7292904194008	
12	sentence	5	same	14.312679632211557	
12	sentence	6	.	5.023443656808889	
13	sentence	1	That mirror is	19.26737081658093	
13	sentence	2	old	11.72113222839179	
13	sentence	3		0.0	
13	sentence	4	, but not	19.7292904194008	
13	sentence	5	next	14.245724722438855	
13	sentence	6	.	6.432833569427666	
14	sentence	1	That mirror is	19.26737081658093	
14	sentence	2	old	11.72113222839179	
14	sentence	3		0.0	
14	sentence	4	, but not	19.7292904194008	
14	sentence	5	dead	5.39734081909067	
14	sentence	6	.	2.477590151514212	
15	sentence	1	That mirror is	19.26737081658093	
15	sentence	2	old	11.72113222839179	
15	sentence	3		0.0	
15	sentence	4	, but not	19.7292904194008	
15	sentence	5	many	9.141411727506558	
15	sentence	6	.	9.037086363562574	
16	sentence	1	That mirror is	19.26737081658093	
16	sentence	2	old	11.72113222839179	
16	sentence	3		0.0	
16	sentence	4	, but not	19.7292904194008	
16	sentence	5	real	11.146745946901389	
16	sentence	6	.	3.3182140036901333	
17	sentence	1	That mirror is	19.26737081658093	
17	sentence	2	old	11.72113222839179	
17	sentence	3		0.0	
17	sentence	4	, but not	19.7292904194008	
17	sentence	5	live	12.80418540496369	
17	sentence	6	.	3.3735222483464056	
18	sentence	1	That mirror is	19.26737081658093	
18	sentence	2	old	11.72113222839179	
18	sentence	3		0.0	
18	sentence	4	, but not	19.7292904194008	
18	sentence	5	ready	8.413680211062049	
18	sentence	6	.	5.118048217360805	
19	sentence	1	That mirror is	19.26737081658093	
19	sentence	2	old	11.72113222839179	
19	sentence	3		0.0	
19	sentence	4	, but not	19.7292904194008	
19	sentence	5	happy	13.269622740924312	
19	sentence	6	.	3.786762161839562	
20	sentence	1	That mirror is	19.26737081658093	
20	sentence	2	old	11.72113222839179	
20	sentence	3		0.0	
20	sentence	4	, but not	19.7292904194008	
20	sentence	5	whole	11.667272765586386	
20	sentence	6	.	2.805439302992777	
21	sentence	1	That mirror is	19.26737081658093	
21	sentence	2	old	11.72113222839179	
21	sentence	3		0.0	
21	sentence	4	, but not	19.7292904194008	
21	sentence	5	hard	9.852335723447545	
21	sentence	6	.	5.0835691355158295	
22	sentence	1	That mirror is	19.26737081658093	
22	sentence	2	old	11.72113222839179	
22	sentence	3		0.0	
22	sentence	4	, but not	19.7292904194008	
22	sentence	5	open	12.813321123377522	
22	sentence	6	.	3.55819137143276	
23	sentence	1	That mirror is	19.26737081658093	
23	sentence	2	old	11.72113222839179	
23	sentence	3		0.0	
23	sentence	4	, but not	19.7292904194008	
23	sentence	5	few	14.964914892510913	
23	sentence	6	.	5.405510338971955	
24	sentence	1	That mirror is	19.26737081658093	
24	sentence	2	old	11.72113222839179	
24	sentence	3		0.0	
24	sentence	4	, but not	19.7292904194008	
24	sentence	5	true	10.615311300568068	
24	sentence	6	.	2.093150968682494	
25	sentence	1	That mirror is	19.26737081658093	
25	sentence	2	old	11.72113222839179	
25	sentence	3		0.0	
25	sentence	4	, but not	19.7292904194008	
25	sentence	5	young	10.930207406714251	
25	sentence	6	.	2.3647590416065065	
26	sentence	1	That mirror is	19.26737081658093	
26	sentence	2	old	11.72113222839179	
26	sentence	3		0.0	
26	sentence	4	, but not	19.7292904194008	
26	sentence	5	second	15.529513297375411	
26	sentence	6	.	6.267432350648076	
27	sentence	1	That mirror is	19.26737081658093	
27	sentence	2	old	11.72113222839179	
27	sentence	3		0.0	
27	sentence	4	, but not	19.7292904194008	
27	sentence	5	easy	10.241044031621632	
27	sentence	6	.	6.273280448708015	
28	sentence	1	That mirror is	19.26737081658093	
28	sentence	2	old	11.72113222839179	
28	sentence	3		0.0	
28	sentence	4	, but not	19.7292904194008	
28	sentence	5	different	12.332958445044422	
28	sentence	6	.	4.724417421753724	
29	sentence	1	That mirror is	19.26737081658093	
29	sentence	2	old	11.72113222839179	
29	sentence	3		0.0	
29	sentence	4	, but not	19.7292904194008	
29	sentence	5	married	15.256905661284584	
29	sentence	6	.	3.862139062025016	
30	sentence	1	That mirror is	19.26737081658093	
30	sentence	2	old	11.72113222839179	
30	sentence	3		0.0	
30	sentence	4	, but not	19.7292904194008	
30	sentence	5	important	11.639557417434544	
30	sentence	6	.	3.572577720177434	
31	sentence	1	That mirror is	19.26737081658093	
31	sentence	2	old	11.72113222839179	
31	sentence	3		0.0	
31	sentence	4	, but not	19.7292904194008	
31	sentence	5	able	12.622483670535322	
31	sentence	6	.	10.472561572768317	
32	sentence	1	That mirror is	19.26737081658093	
32	sentence	2	old	11.72113222839179	
32	sentence	3		0.0	
32	sentence	4	, but not	19.7292904194008	
32	sentence	5	high	11.764078360104044	
32	sentence	6	.	4.630828934703106	
33	sentence	1	That mirror is	19.26737081658093	
33	sentence	2	old	11.72113222839179	
33	sentence	3		0.0	
33	sentence	4	, but not	19.7292904194008	
33	sentence	5	free	12.114570747395206	
33	sentence	6	.	2.3430056440294735	
34	sentence	1	That mirror is	19.26737081658093	
34	sentence	2	old	11.72113222839179	
34	sentence	3		0.0	
34	sentence	4	, but not	19.7292904194008	
34	sentence	5	stupid	10.951835944886758	
34	sentence	6	.	3.0842247278852475	
35	sentence	1	That mirror is	19.26737081658093	
35	sentence	2	old	11.72113222839179	
35	sentence	3		0.0	
35	sentence	4	, but not	19.7292904194008	
35	sentence	5	full	10.317167680477132	
35	sentence	6	.	4.297122398101456	
36	sentence	1	That mirror is	19.26737081658093	
36	sentence	2	old	11.72113222839179	
36	sentence	3		0.0	
36	sentence	4	, but not	19.7292904194008	
36	sentence	5	hot	10.601937929636977	
36	sentence	6	.	3.131868393723168	
37	sentence	1	That mirror is	19.26737081658093	
37	sentence	2	old	11.72113222839179	
37	sentence	3		0.0	
37	sentence	4	, but not	19.7292904194008	
37	sentence	5	clear	11.465109223288964	
37	sentence	6	.	3.771962022836912	
38	sentence	1	That mirror is	19.26737081658093	
38	sentence	2	old	11.72113222839179	
38	sentence	3		0.0	
38	sentence	4	, but not	19.7292904194008	
38	sentence	5	alive	13.226761912606886	
38	sentence	6	.	2.88487843339161	
39	sentence	1	That mirror is	19.26737081658093	
39	sentence	2	old	11.72113222839179	
39	sentence	3		0.0	
39	sentence	4	, but not	19.7292904194008	
39	sentence	5	black	8.028240949115563	
39	sentence	6	.	2.2805652788419204	
40	sentence	1	That mirror is	19.26737081658093	
40	sentence	2	old	11.72113222839179	
40	sentence	3		0.0	
40	sentence	4	, but not	19.7292904194008	
40	sentence	5	white	10.003955628448198	
40	sentence	6	.	2.7550638647285517	
41	sentence	1	That mirror is	19.26737081658093	
41	sentence	2	old	11.72113222839179	
41	sentence	3		0.0	
41	sentence	4	, but not	19.7292904194008	
41	sentence	5	small	11.913485880283996	
41	sentence	6	.	3.054416350872404	
42	sentence	1	That mirror is	19.26737081658093	
42	sentence	2	old	11.72113222839179	
42	sentence	3		0.0	
42	sentence	4	, but not	19.7292904194008	
42	sentence	5	safe	10.712149915754692	
42	sentence	6	.	3.626267952054389	
43	sentence	1	That mirror is	19.26737081658093	
43	sentence	2	old	11.72113222839179	
43	sentence	3		0.0	
43	sentence	4	, but not	19.7292904194008	
43	sentence	5	poor	11.181461676873951	
43	sentence	6	.	2.6939326314793663	
44	sentence	1	That mirror is	19.26737081658093	
44	sentence	2	old	11.72113222839179	
44	sentence	3		0.0	
44	sentence	4	, but not	19.7292904194008	
